Total number of tokens: 481
ifade,1,0.2079002079002079
sã¶ylediklerine,1,0.2079002079002079
devlet,1,0.2079002079002079
gerã§ekten,1,0.2079002079002079
aynä±,1,0.2079002079002079
yeniden,1,0.2079002079002079
vermiåÿ,1,0.2079002079002079
milletin,1,0.2079002079002079
vuslat,1,0.2079002079002079
bulduklarä±,1,0.2079002079002079
ibaret,1,0.2079002079002079
bunca,1,0.2079002079002079
olanlarä±n,1,0.2079002079002079
altä±nä±,1,0.2079002079002079
yerlerden,1,0.2079002079002079
ortaya,1,0.2079002079002079
emareleri,1,0.2079002079002079
parayla,1,0.2079002079002079
bunu,1,0.2079002079002079
kaynaklarä±nda,1,0.2079002079002079
musunuz,1,0.2079002079002079
imtina,1,0.2079002079002079
yandan,1,0.2079002079002079
benzeri,1,0.2079002079002079
abide,1,0.2079002079002079
ã§ok,1,0.2079002079002079
sadakallahulazim,1,0.2079002079002079
buna,1,0.2079002079002079
yä±la,1,0.2079002079002079
unutuyor,1,0.2079002079002079
liradan,1,0.2079002079002079
duyduäÿu,1,0.2079002079002079
niã§in,1,0.2079002079002079
girenlere,1,0.2079002079002079
dinimizin,1,0.2079002079002079
gã¶stermek,1,0.2079002079002079
anlaåÿä±lä±yor,1,0.2079002079002079
ã¶zlemin,1,0.2079002079002079
ã¶äÿrenmesi,1,0.2079002079002079
mã¼mkã¼n,1,0.2079002079002079
inanã§larä±na,1,0.2079002079002079
yaåÿarsä±nä±z,1,0.2079002079002079
650,1,0.2079002079002079
temel,1,0.2079002079002079
olduäÿunu,1,0.2079002079002079
sã¶yledin,1,0.2079002079002079
gel,1,0.2079002079002079
dualarä±n,1,0.2079002079002079
etti,1,0.2079002079002079
atanlarä±n,1,0.2079002079002079
kimi,1,0.2079002079002079
ã¼niversite,1,0.2079002079002079
elde,1,0.2079002079002079
etmeye,1,0.2079002079002079
gã¼ã§lendirdikã§e,1,0.2079002079002079
gã¶rmenin,1,0.2079002079002079
zorluklara,1,0.2079002079002079
yã¼ksek,1,0.2079002079002079
baåÿladä±,1,0.2079002079002079
mevlananä±n,1,0.2079002079002079
hayatlarä±,1,0.2079002079002079
inanmä±yorsanä±z,1,0.2079002079002079
hayat,1,0.2079002079002079
yola,1,0.2079002079002079
mukabelesi,1,0.2079002079002079
ã¶demeler,1,0.2079002079002079
yaåÿatä±rsä±nä±z,1,0.2079002079002079
tepki,1,0.2079002079002079
ã¶rneklerde,1,0.2079002079002079
sahnelendi,1,0.2079002079002079
tutarlar,1,0.2079002079002079
mesele,1,0.2079002079002079
var,1,0.2079002079002079
tã¼rkã§e,1,0.2079002079002079
baåÿkanä±,1,0.2079002079002079
bizler,1,0.2079002079002079
siyasetin,1,0.2079002079002079
dakika,1,0.2079002079002079
barä±åÿmä±åÿ,1,0.2079002079002079
ã¼lkenin,1,0.2079002079002079
selahattin,1,0.2079002079002079
yollara,1,0.2079002079002079
demokrasiyi,1,0.2079002079002079
ziyade,1,0.2079002079002079
milletimizin,1,0.2079002079002079
sä±navä±nda,1,0.2079002079002079
kã¶keniyle,1,0.2079002079002079
her,1,0.2079002079002079
biz,1,0.2079002079002079
yapabilirsiniz,1,0.2079002079002079
bakmak,1,0.2079002079002079
konuda,1,0.2079002079002079
musibetine,1,0.2079002079002079
ancak,1,0.2079002079002079
adä±mä±,1,0.2079002079002079
ã¶äÿrencilerimize,1,0.2079002079002079
yã¼zlã¼lã¼ktã¼r,1,0.2079002079002079
takla,1,0.2079002079002079
ã§izen,1,0.2079002079002079
doktorada,1,0.2079002079002079
dä±åÿä±nda,1,0.2079002079002079
aä°hmin,1,0.2079002079002079
saã§ä±lmaya,1,0.2079002079002079
ã¶zlemiyle,1,0.2079002079002079
tecrã¼besi,1,0.2079002079002079
baåÿvurulduäÿudur,1,0.2079002079002079
faåÿizmine,1,0.2079002079002079
hazmedememiåÿ,1,0.2079002079002079
boyunca,1,0.2079002079002079
melike,1,0.2079002079002079
bã¼tã¼n,1,0.2079002079002079
biliyor,1,0.2079002079002079
2021,1,0.2079002079002079
bulunuyoruz,1,0.2079002079002079
edecek,1,0.2079002079002079
lisansä±,1,0.2079002079002079
belirtilen,1,0.2079002079002079
dedi,1,0.2079002079002079
mafyasä±,1,0.2079002079002079
tutuåÿtuklarä±,1,0.2079002079002079
atarsa,1,0.2079002079002079
kararä±na,1,0.2079002079002079
standarttä±r,1,0.2079002079002079
inanã§,1,0.2079002079002079
uygulamalara,1,0.2079002079002079
ã–te,1,0.2079002079002079
etmeyeceklerini,1,0.2079002079002079
naatä±n,1,0.2079002079002079
70,1,0.2079002079002079
ibadetinizi,1,0.2079002079002079
å?ayet,1,0.2079002079002079
hiã§,1,0.2079002079002079
1950,1,0.2079002079002079
satä±cä±lä±äÿä±,1,0.2079002079002079
ocak,1,0.2079002079002079
yarar,1,0.2079002079002079
ã§ifte,1,0.2079002079002079
getirerek,1,0.2079002079002079
sapkä±nlä±ktä±r,1,0.2079002079002079
bã¼yã¼k,1,0.2079002079002079
inancä±yla,1,0.2079002079002079
ispat,1,0.2079002079002079
ã¼cretten,1,0.2079002079002079
uäÿraåÿmayacaklarä±nä±,1,0.2079002079002079
dolayä±sä±yla,1,0.2079002079002079
yaramä±yorsun,1,0.2079002079002079
asä±rlarä±n,1,0.2079002079002079
aã§ä±kladä±,1,0.2079002079002079
tã¶reni,1,0.2079002079002079
dolandä±ranlardan,1,0.2079002079002079
partisinin,1,0.2079002079002079
aradan,1,0.2079002079002079
miktarlarä±nä±,1,0.2079002079002079
geleneäÿi,1,0.2079002079002079
tbmm,1,0.2079002079002079
åÿeyler,1,0.2079002079002079
olduk,1,0.2079002079002079
baåÿka,1,0.2079002079002079
ä°stikametini,1,0.2079002079002079
hakkä±nä±zä±n,1,0.2079002079002079
ã¼lkemize,1,0.2079002079002079
meselenin,1,0.2079002079002079
toplantä±sä±ndaki,1,0.2079002079002079
bileceksiniz,1,0.2079002079002079
hã¼kã¼mler,1,0.2079002079002079
el,1,0.2079002079002079
eserlerin,1,0.2079002079002079
anlamak,1,0.2079002079002079
hortladä±äÿä±na,1,0.2079002079002079
zihniyet,1,0.2079002079002079
baåÿvurma,1,0.2079002079002079
anä±msatarak,1,0.2079002079002079
fä±rsatta,1,0.2079002079002079
yeksan,1,0.2079002079002079
geã§tiäÿimiz,1,0.2079002079002079
yä±l,1,0.2079002079002079
haberine,1,0.2079002079002079
ã¶rgã¼tã¼nã¼,1,0.2079002079002079
gibi,1,0.2079002079002079
dile,1,0.2079002079002079
gã¼nlerde,1,0.2079002079002079
okunduäÿundan,1,0.2079002079002079
dil,1,0.2079002079002079
100e,1,0.2079002079002079
kä±rk,1,0.2079002079002079
diye,1,0.2079002079002079
elimizden,1,0.2079002079002079
ise,1,0.2079002079002079
dã¶ndã¼klerini,1,0.2079002079002079
maliyede,1,0.2079002079002079
meåÿrebiyle,1,0.2079002079002079
sonunda,1,0.2079002079002079
kã¼ltã¼rlerine,1,0.2079002079002079
o,1,0.2079002079002079
sahiplerini,1,0.2079002079002079
rahatsä±zlä±äÿä±,1,0.2079002079002079
yatä±rä±lacaktä±r,1,0.2079002079002079
ciddi,1,0.2079002079002079
deäÿiliz,1,0.2079002079002079
lira,1,0.2079002079002079
usuller,1,0.2079002079002079
lailaheillallah,1,0.2079002079002079
yä±ktä±äÿä±,1,0.2079002079002079
olmadä±äÿä±nä±n,1,0.2079002079002079
sporcularä±mä±za,1,0.2079002079002079
konuåÿmanda,1,0.2079002079002079
faåÿizminin,1,0.2079002079002079
ayä±nda,1,0.2079002079002079
belli,1,0.2079002079002079
gereken,1,0.2079002079002079
ezanä±,1,0.2079002079002079
biã§imiyle,1,0.2079002079002079
bã¶ylesine,1,0.2079002079002079
zikrinizi,1,0.2079002079002079
aã§ä±lmasä±ndan,1,0.2079002079002079
meåÿreplerine,1,0.2079002079002079
inancä±nä±zä±,1,0.2079002079002079
olmazsa,1,0.2079002079002079
1100,1,0.2079002079002079
zaman,1,0.2079002079002079
kara,1,0.2079002079002079
kerimi,1,0.2079002079002079
ibadete,1,0.2079002079002079
belki,1,0.2079002079002079
milyon,1,0.2079002079002079
sadece,1,0.2079002079002079
1,1,0.2079002079002079
senden,1,0.2079002079002079
kendilerini,1,0.2079002079002079
genel,1,0.2079002079002079
sã¶yledi,1,0.2079002079002079
ak,1,0.2079002079002079
buradaki,1,0.2079002079002079
ã‡amlä±ca,1,0.2079002079002079
ã¶demeyi,1,0.2079002079002079
toplantä±sä±nda,1,0.2079002079002079
konusunda,1,0.2079002079002079
sert,1,0.2079002079002079
11,1,0.2079002079002079
ã¶rgã¼tler,1,0.2079002079002079
hala,1,0.2079002079002079
birikimi,1,0.2079002079002079
geã§en,1,0.2079002079002079
yapä±lmaya,1,0.2079002079002079
zihniyetinin,1,0.2079002079002079
hassas,1,0.2079002079002079
inanä±yorsanä±z,1,0.2079002079002079
etsin,1,0.2079002079002079
ifadelerini,1,0.2079002079002079
yerle,1,0.2079002079002079
istenmesi,1,0.2079002079002079
demek,1,0.2079002079002079
